Num_Acc;an;mois;jour;hrmn;lum;agg;int;atm;col;com;adr;gps;lat;long;dep
2,02E+11;18;7;2;900;1;2;6;1;3;20;VERDUN AVENUE DE AUTRES;M;4880111;228393;920
2,02E+11;18;7;5;1020;1;2;1;1;4;49;85  BRIAND (AVENUE ARIST;M;4881522;235597;920
2,02E+11;18;7;10;820;1;2;2;1;2;49;53  BRIAND (AVENUE ARIST;M;4881782;232576;920
2,02E+11;18;7;11;2315;5;2;1;1;3;20;1  ESTIENNE D'ORVES RUE;M;4879972;228595;920
2,02E+11;18;7;14;2130;2;2;2;1;6;49;19 REPUBLIQUE AVENUE DE;M;4881286;231615;920
2,02E+11;18;7;18;1300;1;2;1;1;6;20;6  MALAKOFF RUE DE;M;4880620;228670;920
2,02E+11;18;7;24;920;1;2;8;1;6;20;173  PARIS AVENUE DE;M;4881062;229901;920
2,02E+11;18;7;29;1405;1;2;9;1;6;20;VERDUN AVENUE DE AUTRES;M;4880012;228270;920
2,02E+11;18;8;1;925;1;2;1;1;3;49;REPUBLIQUE AVENUE DE LA;M;4881224;231564;920
2,02E+11;18;8;2;1825;1;2;1;1;6;49;BROSSOLETTE AVENUE PIERR;M;4881810;230852;920
2,02E+11;18;8;4;114;5;2;9;1;6;20;DE GAULLE CARREFOUR CHAR;M;4880083;228349;920
2,02E+11;18;8;10;1720;1;2;1;1;5;49;BRIAND AVENUE ARISTIDE N;M;4881190;232649;920
2,02E+11;18;8;16;2352;5;2;1;1;6;20;PARIS AVENUE DE N° IMPAI;M;4880560;229104;920
2,02E+11;18;8;18;558;1;2;1;1;3;20;PARIS AVENUE DE N° IMPAI;M;4880396;228876;920
2,02E+11;18;8;20;1330;1;2;2;1;2;49;PERI RUE GABRIEL N°37 A;M;4881970;231286;920
2,02E+11;18;8;22;1500;1;2;1;1;6;49;BROSSOLETTE AVENUE PIERR;M;4882074;231504;920
2,02E+11;18;8;29;1330;1;2;1;3;2;49;BRIAND AVENUE ARISTIDE A;M;4881734;232680;920
2,02E+11;18;8;29;1405;1;2;3;3;3;49;BRIAND AVENUE ARISTIDE N;M;4881776;232562;920
2,02E+11;18;8;31;1745;1;2;3;1;3;20;PARIS AVENUE DE N°2 A82;M;4881149;230027;920
2,02E+11;18;9;6;1715;1;2;3;1;3;20;EXUPERY AVENUE SAINT;M;4880900;229800;920
2,02E+11;18;9;7;1420;1;2;1;1;3;49;FERRY PLACE JULES;M;4881200;232400;920
2,02E+11;18;9;9;2150;5;2;1;1;2;20;DIVISION LECLERC AVENUE;M;4879800;228300;920
2,02E+11;18;9;10;1720;1;2;4;1;2;20;111 VERDUN AVENUE DE;M;4879896;228097;920
2,02E+11;18;9;11;1005;1;2;2;1;1;49;DORMOY AVENUE MARX N°2 A;M;4881000;230500;920
2,02E+11;18;9;11;1240;1;2;1;1;6;20;CHARTRES RUE DE;M;4879000;229300;920
2,02E+11;18;9;15;2350;5;2;2;1;3;49;PERI RUE GABRIEL N°37 A;M;4881802;232230;920
2,02E+11;18;9;18;825;1;2;9;1;3;49;PERIER RUE N°35 A 88 ET;M;4881437;231519;920
2,02E+11;18;9;18;835;1;2;2;1;3;49;BRIAND AVENUE ARISTIDE N;M;4881752;232543;920
2,02E+11;18;9;21;1510;1;2;1;1;3;49;BRIAND AVENUE ARISTIDE N;M;4881254;232614;920
2,02E+11;18;9;23;2010;5;2;1;2;6;20;PARIS AVENUE DE N° IMPAI;M;4880725;229432;920
2,02E+11;18;9;25;905;1;2;1;1;7;20;LIBERTE BOULEVARD DE LA;M;4880100;229000;920
2,02E+11;18;10;3;755;1;2;1;2;7;49;BRIAND AVENUE ARISTIDE N;M;4881668;232583;920
2,02E+11;18;10;5;1940;5;2;1;1;6;49;BRIAND AVENUE ARISTIDE N;M;4881600;232500;920
2,02E+11;18;10;9;730;5;2;1;1;4;49;BROSSOLETTE AVENUE PIERR;M;4881505;230433;920
2,02E+11;18;10;10;845;1;2;5;1;3;20;PERI RUE GABRIEL;M;4879900;228500;920
2,02E+11;18;10;10;1835;1;2;1;1;6;49;PERIER RUE N°1 A 33 ET 2;M;4881357;231790;920
2,02E+11;18;10;11;755;1;2;1;1;3;49;BROSSOLETTE AVENUE PIERR;M;4882064;231199;920
2,02E+11;18;10;12;1745;1;2;1;1;7;20;PARIS AVENUE DE N° IMPAI;M;4880799;229532;920
2,02E+11;18;10;15;930;1;2;1;1;3;20;VERDUN AVENUE DE AUTRES;M;4880151;228459;920
2,02E+11;18;10;15;1335;1;2;2;1;3;20;REPUBLIQUE AV. N°27 A 10;M;4880397;229771;920
2,02E+11;18;10;16;1845;2;2;1;2;7;20;VERDUN AVENUE DE AUTRES;M;4880021;228227;920
2,02E+11;18;10;17;2030;5;2;1;1;6;20;VERDUN AVENUE DE N°2 A 2;M;4886272;228759;920
2,02E+11;18;10;19;1000;1;2;3;1;3;49;BROSSOLETTE AVENUE PIERR;M;4881279;230163;920
2,02E+11;18;10;19;1919;5;2;1;1;1;20;DIVISION LECLERC AVENUE;M;4879683;227996;920
2,02E+11;18;10;22;725;5;2;2;1;6;20;PARIS AVENUE DE N° IMPAI;M;4880409;228872;920
2,02E+11;18;10;23;925;1;2;3;1;2;49;BARBES RUE;M;4881706;233064;920
2,02E+11;18;10;25;1535;1;2;1;1;6;20;VANVES BOULEVARD N° IMPA;M;4880436;228808;920
2,02E+11;18;10;30;1845;5;2;2;1;6;49;ARISTIDE BRIAND (AVENUE);M;4881700;232500;920
2,02E+11;18;10;31;1840;5;2;1;2;6;20;VANVES BOULEVARD DE N° P;M;4880499;228755;920
2,02E+11;18;11;1;1517;1;2;2;2;3;49;PERI RUE GABRIEL AUTRES;M;4881975;231273;920
2,02E+11;18;11;6;740;1;2;2;1;3;20;VANVES BOULEVARD DE N° P;M;4880761;228491;920
2,02E+11;18;11;8;1750;5;2;1;1;6;20;PARIS AVENUE DE N°2 A82;M;4880613;229241;920
2,02E+11;18;11;10;1050;1;2;1;3;3;49;REPUBLIQUE AVENUE DE LA;M;4881513;231761;920
2,02E+11;18;11;12;1833;5;2;1;1;6;20;VERDUN AVENUE DE AUTRES;M;4879438;227289;920
2,02E+11;18;11;14;845;1;2;2;1;7;49;BROSSOLETTE AVENUE PIERR;M;4881700;230800;920
2,02E+11;18;11;15;2125;5;2;2;1;3;20;PARIS AVENUE DE N°2 A82;M;;;920
2,02E+11;18;11;19;900;1;2;2;1;2;20;BERTHELOT AVENUE MARCELI;M;4880965;229803;920
2,02E+11;18;11;24;2020;5;2;1;1;6;20;CHARTRES RUE DE;M;4879644;229258;920
2,02E+11;18;11;29;1330;1;2;1;1;3;20;PARIS AVENUE DE N°2 A82;M;4880625;229215;920
2,02E+11;18;12;12;1030;1;2;3;1;3;49;DORMOY AVENUE MARX N°2 A;M;4880985;232272;920
2,02E+11;18;12;12;1955;5;2;1;1;5;20;EXUPERY AVENUE SAINT;M;4880930;229853;920
2,02E+11;18;12;12;1333;1;2;1;1;6;49;CHAMPEAUD RUE EDMOND;M;4881848;232086;920
2,02E+11;18;12;18;915;1;2;1;1;6;49;PERI RUE GABRIEL N°38 A;M;4881914;231610;920
2,02E+11;18;12;19;1100;1;2;2;2;2;49;BRIAND AVENUE ARISTIDE N;M;4881199;232633;920
2,02E+11;18;12;19;1405;1;2;2;8;6;49;BROSSOLETTE AVENUE PIERR;M;4882033;231153;920
2,02E+11;18;12;19;1605;1;2;3;1;2;49;MARNE AVENUE DE LA;M;4881632;230719;920
2,02E+11;18;12;22;1130;1;2;1;1;3;20;VERDUN AVENUE DE N°2 A 2;M;4880340;228790;920
2,02E+11;18;12;22;1610;1;2;3;1;3;20;PERI RUE GABRIEL;M;4879978;228561;920
2,02E+11;18;1;2;615;5;2;1;1;2;50;235  CLEMENCEAU GEORGES;M;4888595;221787;920
2,02E+11;18;1;7;1610;1;2;1;1;6;50;390  REPUBLIQUE AVENUE D;M;4891119;222126;920
2,02E+11;18;1;9;1120;1;2;9;1;6;50;SADI CARNOT RUE;M;4888973;219836;920
2,02E+11;18;1;10;1610;1;2;2;8;6;50;115  CLEMENCEAU GEORGES;M;4888662;220910;920
2,02E+11;18;1;11;1345;1;2;1;2;3;50;JOLIOT CURIE (AVENUE);M;4888000;220000;920
2,02E+11;18;1;13;1555;1;2;2;1;3;50;VIEUX PONT RUE DU;M;4888975;218680;920
2,02E+11;18;1;16;935;1;2;1;2;6;50;ARAGO FRANCOIS AVENUE;M;;;920
2,02E+11;18;1;18;1905;5;2;1;2;6;50;47  HAVRE BOULEVARD DU;M;4891000;222000;920
2,02E+11;18;1;19;915;1;2;3;2;6;50;JOLIOT CURIE (AVENUE);M;4889363;221196;920
2,02E+11;18;1;19;2125;5;2;1;1;3;50;PESARO BOULEVARD DE;M;4889574;222429;920
2,02E+11;18;1;24;1900;5;2;1;1;6;50;01  MARTIN HENRI AVENUE;M;4889631;219600;920
2,02E+11;18;1;25;1820;5;2;1;2;6;50;31  MARTIN HENRI AVENUE;M;4889478;219289;920
2,02E+11;18;1;26;1735;2;2;1;1;3;50;08  LILLE RUE DE;M;4889856;223121;920
2,02E+11;18;1;31;815;2;2;4;2;3;50;VAILLANT COUTURIER PAUL;M;4887867;221093;920
2,02E+11;18;2;1;905;1;2;1;2;6;50;LENINE VLADIMIR ILITCH A;M;4888782;218820;920
2,02E+11;18;2;2;1845;5;2;1;2;2;50;268  AVENUE GEORGES CLEM;M;4888000;221000;920
2,02E+11;18;2;3;2142;5;2;1;2;6;50;JOLIOT CURIE (AVENUE);M;;;920
2,02E+11;18;2;12;930;1;2;1;7;3;50;ARAGO FRANCOIS AVENUE;M;4889866;222075;920
2,02E+11;18;2;7;1830;5;2;3;4;6;50;GUERRY EDMOND RUE;M;4889063;219027;920
2,02E+11;18;2;13;1658;2;2;1;4;2;50;FOCH MARECHAL PLACE DU;M;4888910;219264;920
2,02E+11;18;2;16;850;1;2;1;1;6;50;06  STRASBOURG RUE DE;M;4891355;222797;920
2,02E+11;18;2;15;1940;5;2;1;2;6;50;25  STALINGRAD RUE DE;M;4889318;219813;920
2,02E+11;18;2;19;1635;1;2;1;2;6;50;126  AVENUE PABLO PICASS;M;4888000;222000;920
2,02E+11;18;2;16;1300;1;2;1;1;6;50;NERUDA PABLO RUE;M;4889574;221620;920
2,02E+11;18;2;26;1935;5;2;1;1;6;50;7  JOFFRE MARECHAL AVENU;M;4880000;219000;920
2,02E+11;18;2;26;1145;1;2;3;7;6;50;CLEMENCEAU GEORGES AVENU;M;4888634;220931;920
2,02E+11;18;3;1;1620;1;2;2;4;3;50;56  COUCHANT BOULEVARD D;M;4889437;219385;920
2,02E+11;18;3;15;900;1;2;1;2;3;50;03  BOUVETS BOULEVARD DE;M;;;920
2,02E+11;18;3;15;1300;1;2;1;1;3;50;STALINGRAD RUE DE;M;4889343;220209;920
2,02E+11;18;4;1;2200;5;2;2;1;3;50;31  HAVRE BOULEVARD DU;M;4891880;222270;920
2,02E+11;18;4;5;1530;1;2;9;1;3;50;COMMUNE DE PARIS AVENUE;M;4890030;220020;920
2,02E+11;18;4;6;905;1;2;1;1;3;50;49  JOFFRE MARECHAL AVEN;M;4885785;219786;920
2,02E+11;18;4;10;700;2;2;1;8;6;50;24  JOFFRE MARECHAL AVEN;M;4888562;219615;920
2,02E+11;18;4;14;45;5;2;1;1;3;50;91  ALLENDE SALVADOR RUE;M;4889462;222369;920
2,02E+11;18;4;17;1555;1;2;2;1;2;50;ARAGO FRANCOIS AVENUE;M;;;920
2,02E+11;18;4;26;1615;1;2;1;1;3;50;ARAGO FRANCOIS PASSAGE;M;;;920
2,02E+11;18;4;27;1815;1;2;1;1;6;50;9  BOIS RUE DU;M;4888000;219000;920
2,02E+11;18;5;4;1840;1;2;1;1;3;50;88  CLEMENCEAU GEORGES A;M;4888659;220692;920
2,02E+11;18;5;6;2340;5;2;9;1;5;50;REPUBLIQUE AVENUE DE LA;M;4890514;220938;920
2,02E+11;18;5;6;1840;1;2;1;1;6;50;440  PROVINCES FRANCAISE;M;;;920
2,02E+11;18;5;7;1402;1;2;8;1;3;50;VAILLANT COUTURIER PAUL;M;4888248;220440;920
2,02E+11;18;5;9;1655;1;2;1;1;2;50;113  AVENUE PABLO PICASS;M;4888858;222410;920
2,02E+11;18;5;10;2035;2;2;1;1;3;50;64  CLEMENCEAU GEORGES A;M;4880000;220000;920
2,02E+11;18;5;14;15;5;2;9;2;6;50;STALINGRAD RUE DE;M;4889313;219786;920
2,02E+11;18;5;14;2025;2;2;2;2;3;50;SARTROUVILLE RUE DE;M;4809098;221000;920
2,02E+11;18;5;15;715;1;2;9;8;6;50;TRIAIRE PHILIPPE RUE;M;4888647;220687;920
2,02E+11;18;5;15;1515;1;2;1;1;6;50;13  CHANZY RUE DE;M;4888828;219647;920
2,02E+11;18;5;18;2350;5;2;2;1;3;50;186  CLEMENCEAU GEORGES;M;4888603;221392;920
2,02E+11;18;5;19;1140;1;2;1;7;3;50;SOUFFLOT J-GERMAIN BOULE;M;4889574;221540;920
2,02E+11;18;5;22;2010;1;2;2;1;3;50;FRACHON BENOIT AVENUE;M;4889296;218678;920
2,02E+11;18;5;26;1320;1;2;1;1;6;50;268  CLEMENCEAU GEORGES;M;4888000;221000;920
2,02E+11;18;5;26;1955;1;2;1;1;6;50;90  ALLENDE SALVADOR RUE;M;4889478;222313;920
2,02E+11;18;5;30;330;5;2;2;1;3;50;VIEUX PONT RUE DU;M;4888973;218682;920
2,02E+11;18;5;30;1750;1;2;1;1;2;50;289  CLEMENCEAU GEORGES;M;4888552;222091;920
2,02E+11;18;5;31;930;1;2;2;1;3;50;183  CLEMENCEAU GEORGES;M;4888616;221479;920
2,02E+11;18;5;31;1255;1;2;1;1;3;50;156  NATIONAL BOULEVARD;M;4888599;218878;920
2,02E+11;18;6;1;1950;1;2;1;2;6;50;17  FAURE FELIX AVENUE;M;;;920
2,02E+11;18;6;4;1845;1;2;2;1;3;50;neant  QUENTIN JULES AVE;M;4889497;219214;920
2,02E+11;18;6;7;1750;1;2;1;1;3;50;REPUBLIQUE AVENUE DE LA;M;4890916;221624;920
2,02E+11;18;6;8;1700;1;2;2;1;3;50;AGRICULTURE RUE DE L';M;4800000;220056;920
2,02E+11;18;6;9;1920;1;2;1;1;3;50;85  LECLERC GENERAL AVEN;M;4889917;219087;920
2,02E+11;18;6;11;940;1;2;1;2;6;50;80  NATIONAL BOULEVARD;M;4888744;218615;920
2,02E+11;18;6;11;1630;1;2;1;1;3;50;47  HAVRE BOULEVARD DU;M;;;920
2,02E+11;18;6;20;1600;1;2;7;1;1;50;nйant  PLACE PLAIN CHAMP;M;4889140;220025;920
2,02E+11;18;6;20;2100;1;2;9;1;3;50;185  VAILLANT COUTURIER;M;4888000;220660;920
2,02E+11;18;6;23;2000;2;2;6;1;3;50;BOULE PLACE DE LA;M;4888000;220000;920
2,02E+11;18;6;26;1535;1;2;2;7;3;50;LENINE VLADIMIR ILITCH A;M;4880000;210000;920
2,02E+11;18;6;26;2030;1;2;7;1;3;50;BOULE PLACE DE LA;M;4888693;220080;920
2,02E+11;18;6;27;900;1;2;1;1;6;50;MANSARD JULES BOULEVARD;M;4890000;221000;920
2,02E+11;18;6;25;1005;1;2;1;1;3;50;7  SILVY RUE;M;4889440;220056;920
2,02E+11;18;6;29;2325;5;2;2;1;7;50;208  JOLIOT CURIE (AVENU;M;4889300;221100;920
2,02E+11;18;7;3;1050;1;1;1;1;2;73;02  BLUM (QUAI LEON);M;4886000;222000;920
2,02E+11;18;7;6;1520;1;2;1;1;4;50;02  NERUDA PABLO RUE;M;4889678;221715;920
2,02E+11;18;7;6;2030;1;2;1;1;6;50;PESARO BOULEVARD DE;M;4800000;221000;920
2,02E+11;18;7;9;1850;1;2;1;1;3;50;181  VAILLANT COUTURIER;M;;;920
2,02E+11;18;7;19;1940;1;2;1;1;3;50;38  BOUVETS BOULEVARD DE;M;4889000;222000;920
2,02E+11;18;7;20;1830;1;2;1;1;3;50;BOULEVARD DE LA DEFENSE;M;4889658;223097;920
2,02E+11;18;7;24;2220;5;2;1;1;2;50;289  CLEMENCEAU GEORGES;M;4888547;222224;920
2,02E+11;18;7;26;1830;1;2;4;1;3;50;HUIT MAI 1945 RUE DU;M;4889183;220476;920
2,02E+11;18;7;26;1855;1;2;2;1;6;50;VIEUX PONT RUE DU;M;4889224;218934;920
2,02E+11;18;7;27;1545;1;2;6;1;6;50;PLACE NELSON MANDELA;M;4889750;221800;920
2,02E+11;18;7;28;1900;1;2;2;1;3;50;PONS NOEL RUE;M;4890410;221870;920
2,02E+11;18;7;30;825;1;2;1;1;3;50;HAVRE BOULEVARD DU;M;4891900;222100;920
2,02E+11;18;7;30;1500;1;2;1;1;2;50;GARE RUE DE LA;M;4889601;219875;920
2,02E+11;18;8;7;1110;1;2;1;1;2;50;DEFENSE BOULEVARD DE LA;M;4889000;223000;920
2,02E+11;18;8;14;900;1;2;1;8;3;50;CLEMENCEAU GEORGES AVENU;M;4888538;222136;920
2,02E+11;18;8;18;930;1;2;1;1;3;50;GRANDS PRES RUE DES;M;4891033;221448;920
2,02E+11;18;8;21;1220;1;2;2;1;3;50;PONS NOEL RUE;M;4890000;221000;920
2,02E+11;18;8;21;2010;1;2;9;1;6;50;FOLIE RUE DE LA;M;;;920
2,02E+11;18;9;7;1135;1;2;3;1;3;50;VAILLANT COUTURIER PAUL;M;4887836;221404;920
2,02E+11;18;9;8;1125;1;1;2;1;3;50;PONS NOEL RUE;M;4890400;221920;920
2,02E+11;18;9;10;1810;1;2;6;1;2;50;BOULE PLACE DE LA;M;4888683;220082;920
2,02E+11;18;9;12;740;1;2;1;1;1;50;JOFFRE MARECHAL AVENUE D;M;;;920
2,02E+11;18;9;12;1950;1;2;1;1;3;50;BECQUET RUE;M;4889000;219900;920
2,02E+11;18;9;12;830;1;2;1;1;3;50;JOFFRE MARECHAL AVENUE D;M;4888445;219366;920
2,02E+11;18;9;13;1215;1;2;4;1;5;50;CLEMENCEAU GEORGES AVENU;M;4888000;221000;920
2,02E+11;18;9;14;1845;1;2;1;1;3;50;BOUVETS BOULEVARD DES;M;4890000;221000;920
2,02E+11;18;9;15;1345;1;2;1;1;1;50;LENINE VLADIMIR ILITCH A;M;4888800;219306;920
2,02E+11;18;9;22;2250;5;2;3;8;3;50;CLEMENCEAU GEORGES AVENU;M;;;920
2,02E+11;18;9;25;1305;1;2;2;1;1;50;PONS NOEL RUE;M;4890000;221000;920
2,02E+11;18;9;30;2010;5;2;9;1;3;50;SAINT CLOUD RUE DE;M;;;920
2,02E+11;18;10;3;1015;1;2;1;8;3;50;CLEMENCEAU GEORGES AVENU;M;4888000;220000;920
2,02E+11;18;10;4;2200;5;2;2;1;3;50;JOLIOT CURIE F. ET IRENE;M;4888000;220000;920
2,02E+11;18;10;5;40;5;2;1;1;6;50;VAILLANT COUTURIER PAUL;M;4888000;220600;920
2,02E+11;18;10;5;1630;1;2;1;1;3;50;BALZAC HONORE DE BOULEVA;M;4889487;20937;920
2,02E+11;18;10;4;1635;1;2;2;1;3;50;STRASBOURG RUE DE;M;4891244;222491;920
2,02E+11;18;10;8;1700;1;2;1;1;6;50;LEMAITRE THOMAS RUE;M;4889024;219180;920
2,02E+11;18;10;11;1335;1;2;3;1;3;50;PICASSO PABLO AVENUE;M;4889076;221588;920
2,02E+11;18;10;12;825;1;2;4;2;3;50;LEMAITRE THOMAS RUE;M;4888856;219391;920
2,02E+11;18;10;12;1345;1;2;1;8;6;50;COMMUNE DE PARIS AVENUE;M;4889000;219000;920
2,02E+11;18;10;12;1645;1;2;1;1;6;50;MARTIN HENRI AVENUE;M;4889320;218339;920
2,02E+11;18;10;19;1710;1;2;3;1;3;50;LIBERTE AVENUE DE LA;M;4888990;220366;920
2,02E+11;18;10;24;1700;1;1;1;1;2;50;BOULEVARD DE LA DEFENSE;M;;;920
2,02E+11;18;10;25;1025;1;2;2;8;6;50;JOLIOT CURIE F. ET IRENE;M;4889369;221183;920
2,02E+11;18;10;26;2242;5;2;2;1;3;26;AVENUE GAMBETTA;M;4889283;224510;920
2,02E+11;18;10;28;1400;1;2;1;2;6;50;LEGER FERNAND ALLEE;M;4888763;221964;920
2,02E+11;18;10;29;2210;5;2;6;8;3;50;BOULE PLACE DE LA;M;4800000;220000;920
2,02E+11;18;10;30;2025;5;2;2;1;3;50;RENAN ERNEST RUE;M;4889346;218658;920
2,02E+11;18;11;4;1200;1;2;1;1;3;50;LENINE VLADIMIR ILITCH A;M;4888000;218000;920
2,02E+11;18;11;12;940;1;2;4;3;3;50;CLEMENCEAU GEORGES AVENU;M;4888000;221000;920
2,02E+11;18;11;13;810;1;2;1;1;5;50;CLEMENCEAU GEORGES AVENU;M;;;920
2,02E+11;18;11;13;2040;5;2;4;1;3;50;FUSILLES DE LA RESISTANC;M;4887000;271000;920
2,02E+11;18;11;14;1650;1;2;1;1;3;50;PONS NOEL RUE;M;4890000;221000;920
2,02E+11;18;11;14;815;1;2;2;1;6;50;SUISSES RUE DES;M;4888715;218908;920
2,02E+11;18;11;15;1430;1;2;3;1;3;50;PICASSO PABLO AVENUE;M;4889020;221870;920
2,02E+11;18;11;19;1135;1;2;3;1;6;50;COUCHANT BOULEVARD DU;M;4889000;219000;920
2,02E+11;18;11;19;2030;5;2;1;2;3;50;VAILLANT COUTURIER PAUL;M;4880000;220000;920
2,02E+11;18;12;3;10;5;2;3;8;3;50;DUBUIS EDMOND RUE;M;;;920
2,02E+11;18;12;7;1435;1;2;1;3;2;50;LENINE VLADIMIR ILITCH A;M;4888781;218735;920
2,02E+11;18;12;9;5;5;2;9;1;2;50;CLEMENCEAU GEORGES AVENU;M;4888505;221060;920
2,02E+11;18;12;10;910;1;2;1;2;6;50;GARCHES RUE DE;M;4887869;220801;920
2,02E+11;18;12;13;1335;1;2;1;1;3;50;HUIT MAI 1945 RUE DU;M;4889120;220321;920
2,02E+11;18;12;16;1850;5;2;2;2;3;50;SAINT MAURICE RUE;M;4888000;219000;920
2,02E+11;18;12;17;730;4;1;9;9;4;50;RD 914;M;4890022;221964;920
2,02E+11;18;12;10;850;1;2;1;1;6;50;JOLIOT CURIE F. ET IRENE;M;4888949;220464;920
2,02E+11;18;12;17;1520;1;2;1;1;6;50;JOLIOT CURIE F. ET IRENE;M;4889569;221530;920
2,02E+11;18;12;24;615;5;2;1;2;6;50;REPUBLIQUE AVENUE DE LA;M;4891221;222391;920
2,02E+11;18;12;27;2210;5;2;2;1;3;50;HOCHE AVENUE;M;4890030;220020;920
2,02E+11;18;12;29;345;5;2;1;1;6;50;FRACHON BENOIT AVENUE;M;4889370;218850;920
2,02E+11;18;1;1;1300;1;2;1;2;6;51;109B  CHARLES DE GAULLE;M;4888189;226870;920
2,02E+11;18;12;10;845;1;2;1;1;6;51;ACHILLE PERETTI (AVENUE ;M;4888870;227384;920
2,02E+11;18;1;9;1015;1;2;1;1;6;51;58  VICTOR HUGO (BOULEVA;M;4888758;227953;920
2,02E+11;18;1;22;1837;5;2;1;1;3;51;84  CHARLES DE GAULLE (A;M;4888189;226872;920
2,02E+11;18;1;29;955;1;2;3;8;3;51;40  GENERAL KOENIG (BOUL;M;4888412;225440;920
2,02E+11;18;1;30;2044;5;2;2;2;3;51;1  RICHARD WALLACE (BOUL;M;4887630;224660;920
2,02E+11;18;2;12;700;5;2;1;1;6;51;204  BINEAU (BOULEVARD ;M;4889532;226740;920
2,02E+11;18;2;12;2000;5;2;1;1;4;51;120  CHARLES DE GAULLE (;M;4888293;226732;920
2,02E+11;18;2;21;1815;2;2;1;1;6;51;112  ACHILLE PERETTI (AV;M;4888580;227047;920
2,02E+11;18;3;6;1050;1;2;1;1;6;51;15  JEAN MERMOZ (BOULEVA;M;4888531;227005;920
2,02E+11;18;3;8;1020;1;2;1;1;6;51;17  EGLISE (RUE DE L');M;4888617;226448;920
2,02E+11;18;3;13;900;1;2;3;1;3;51;66  BOURDON (BOULEVARD);M;4889360;226780;920
2,02E+11;18;1;22;830;5;2;1;2;6;51;70  ROULE (AVENUE DU  N°;M;4888352;228066;920
2,02E+11;18;3;16;1930;5;2;1;1;3;51;116  BINEAU (BOULEVARD ;M;4888790;227384;920
2,02E+11;18;3;19;1230;1;2;1;8;3;51;90  MAURICE BARRES (BOUL;M;;;920
2,02E+11;18;2;17;1600;1;2;1;1;2;51;34  CHARLES DE GAULLE (A;M;4888189;226872;920
2,02E+11;18;3;25;1930;5;2;1;2;6;51;134  BINEAU (BOULEVARD ;M;4888879;227384;920
2,02E+11;18;3;26;410;5;2;1;1;6;51;190  CHARLES DE GAULLE (;M;4888605;225713;920
2,02E+11;18;4;8;2225;5;2;9;1;3;51;41  CHARLES DE GAULLE (A;M;4888189;226862;920
2,02E+11;18;4;19;545;3;2;1;1;5;51;73  CHARLES DE GAULLE (A;M;4888215;226890;920
2,02E+11;18;4;19;1250;1;2;1;1;2;51;20  GENERAL LECLERC (BOU;M;4888845;225827;920
2,02E+11;18;4;24;1710;1;2;1;1;4;51;103  BINEAU (BOULEVARD ;M;4888811;227532;920
2,02E+11;18;4;25;1855;1;2;1;1;2;51;209  CHARLES DE GAULLE (;M;4888500;225889;920
2,02E+11;18;4;26;15;5;2;1;1;2;51;44  CHARLES DE GAULLE (A;M;4888189;226872;920
2,02E+11;18;4;27;1315;1;2;1;1;6;51;70  CHARLES DE GAULLE (A;M;4888189;226872;920
2,02E+11;18;4;28;1250;1;2;1;1;3;51;CHARLES DE GAULLE (AVENU;M;4888344;227452;920
2,02E+11;18;5;3;1545;1;2;1;1;1;51;9 bis  RICHARD WALLACE (;M;4887714;224949;920
2,02E+11;18;5;4;2038;2;2;1;1;3;51;122  MAURICE BARRES (BOU;M;;;920
2,02E+11;18;5;6;1600;1;2;6;7;3;51;11  MADRID (AVENUE DE);M;;;920
2,02E+11;18;5;9;1000;1;2;1;1;2;51;BINEAU (BOULEVARD  N°133;M;4888775;227779;920
2,02E+11;18;5;17;830;1;2;1;1;6;51;88  VICTOR HUGO (BOULEVA;M;4888000;228000;920
2,02E+11;18;5;19;1920;1;2;1;1;6;51;11  MADRID (AVENUE DE);M;4888269;226151;920
2,02E+11;18;5;23;1000;1;2;9;1;6;51;11  BINEAU (BOULEVARD  N;M;4888733;228031;920
2,02E+11;18;5;24;1830;1;2;1;1;3;51;58  CHARLES DE GAULLE (A;M;4888189;226872;920
2,02E+11;18;5;25;135;5;2;5;1;3;51;33  BINEAU (BOULEVARD  N;M;4888879;227384;920
2,02E+11;18;5;25;1630;1;2;1;3;1;51;11  CHARTRES (RUE DE );M;4888007;279664;920
2,02E+11;18;5;28;1230;1;2;1;1;1;51;4  GENERAL LECLERC (BOUL;M;4888705;225655;920
2,02E+11;18;5;30;350;5;2;1;1;6;51;31  COMMANDANT CHARCOT (;M;4887471;225505;920
2,02E+11;18;3;12;1655;1;2;1;1;5;51;141  GENERAL KOENIG (BB);M;4888412;225440;920
2,02E+11;18;7;6;1124;1;2;3;1;6;51;62  CHARLES DE GAULLE (A;M;;;920
2,02E+11;18;7;6;1702;1;2;1;1;2;51;131  bld KOENING;M;4887787;224784;920
2,02E+11;18;7;13;120;5;2;1;1;4;51;60  CHARLES DE GAULLE (A;M;4888189;226872;920
2,02E+11;18;7;20;1115;1;2;1;8;6;51;LONGCHAMP (RUE DE);M;4887797;225175;920
2,02E+11;18;7;23;1010;1;2;8;1;3;51;204  BINEAU (BOULEVARD ;M;4888493;226827;920
2,02E+11;18;7;24;1420;1;2;1;1;2;51;45  CHARLES DE GAULLE (A;M;4887945;227721;920
2,02E+11;18;8;16;920;1;2;1;1;2;51;CHARLES DE GAULLE (AVENU;M;4888010;227457;920
2,02E+11;18;9;1;2000;1;2;1;1;3;51;DELABORDERE (RUE);M;4887852;222545;920
